"state","puma2k","cbsa","stab","cbsaname15","PUMA2kName","pop10","afact"
"FIPS state","puma2k","CBSA current as of CBSAyr","State Postal Code","2015 CBSA Name","PUMA 2K Name","Total Pop, 2010 census","puma2k to cbsa alloc factor"
"26","04101","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","2604101",147797,1 
"26","04102","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","2604102",152177,1 
"26","04103","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","2604103",121525,1 
"26","04104","19820","MI","Detroit-Warren-Dearborn, MI (Metro)","2604104",155736,1 
"27","00100"," ","MN"," ","2700100",54491,0.376 
"27","00100","22020","MN","Fargo, ND-MN (Metro)","2700100",58999,0.407 
"27","00100","24220","MN","Grand Forks, ND-MN (Metro)","2700100",31600,0.218 
"27","00200"," ","MN"," ","2700200",71085,0.615 
"27","00200","13420","MN","Bemidji, MN (Micro)","2700200",44442,0.385 
"27","00300"," ","MN"," ","2700300",29353,0.285 
"27","00300","14660","MN","Brainerd, MN (Micro)","2700300",28567,0.277 
"27","00300","24330","MN","Grand Rapiuds, MN (Micro)","2700300",45058,0.438 
"27","00400","20260","MN","Duluth, MN-WI (Metro)","2700400",200226,1 
"27","00500"," ","MN"," ","2700500",62191,0.334 
"27","00500","14660","MN","Brainerd, MN (Micro)","2700500",62500,0.336 
"27","00500","20260","MN","Duluth, MN-WI (Metro)","2700500",35386,0.19 
"27","00500","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2700500",26097,0.14 
"27","00600"," ","MN"," ","2700600",71936,0.666 
"27","00600","10820","MN","Alexandria, MN (Micro)","2700600",36009,0.334 
"27","00700"," ","MN"," ","2700700",45349,0.415 
"27","00700","22260","MN","Fergus Falls, MN (Micro)","2700700",57303,0.525 
"27","00700","47420","MN","Wahpeton, ND-MN (Micro)","2700700",6576,0.06 
"27","00800","41060","MN","St. Cloud, MN (Metro)","2700800",189093,1 
"27","00900","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2700900",304902,1 
"27","01001","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701001",198524,1 
"27","01002","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701002",132320,1 
"27","01100","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701100",220970,1 
"27","01201","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701201",150199,1 
"27","01202","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701202",109396,1 
"27","01203","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701203",138957,1 
"27","01301","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701301",130402,1 
"27","01302","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701302",127765,1 
"27","01303","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701303",124416,1 
"27","01401","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701401",112639,1 
"27","01402","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701402",210707,1 
"27","01403","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701403",106918,1 
"27","01404","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701404",110525,1 
"27","01405","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701405",110788,1 
"27","01406","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701406",118265,1 
"27","01501","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701501",168741,1 
"27","01502","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701502",116350,1 
"27","01601","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701601",98451,1 
"27","01602","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701602",125084,1 
"27","01700","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701700",238150,1 
"27","01800"," ","MN"," ","2701800",39030,0.293 
"27","01800","26780","MN","Hutchinson, MN (Micro)","2701800",36651,0.275 
"27","01800","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2701800",15226,0.114 
"27","01800","48820","MN","Willmar, MN (Micro)","2701800",42239,0.317 
"27","01900"," ","MN"," ","2701900",52093,0.502 
"27","01900","32140","MN","Marshall, MN (Micro)","2701900",25857,0.249 
"27","01900","35580","MN","New Ulm, MN (Micro)","2701900",25893,0.249 
"27","02000"," ","MN"," ","2702000",19136,0.165 
"27","02000","31860","MN","Mankato-North Mankato, MN (Metro)","2702000",96740,0.835 
"27","02100","22060","MN","Faribault-Northfield, MN (Micro)","2702100",64142,0.465 
"27","02100","33460","MN","Minneapolis-St. Paul-Bloomington, MN-WI (Metro)","2702100",27703,0.201 
"27","02100","39860","MN","Red Wing, MN (Micro)","2702100",46183,0.335 
"27","02200","29100","MN","La Crosse-Onalaska, WI-MN (Metro)","2702200",19027,0.168 
"27","02200","40340","MN","Rochester, MN (Metro)","2702200",42542,0.376 
"27","02200","49100","MN","Winona, MN (Micro)","2702200",51461,0.455 
"27","02300","40340","MN","Rochester, MN (Metro)","2702300",144248,1 
"27","02400","10660","MN","Albert Lea, MN (Micro)","2702400",31255,0.246 
"27","02400","12380","MN","Austin, MN (Micro)","2702400",39163,0.308 
"27","02400","36940","MN","Owatonna, MN (Micro)","2702400",36576,0.288 
"27","02400","40340","MN","Rochester, MN (Metro)","2702400",20087,0.158 
"27","02500"," ","MN"," ","2702500",75725,0.642 
"27","02500","21860","MN","Fairmont, MN (Micro)","2702500",20840,0.177 
"27","02500","49380","MN","Worthington, MN (Micro)","2702500",21378,0.181 
"28","00100","32820","MS","Memphis, TN-MS-AR (Metro)","2800100",161252,1 
"28","00200"," ","MS"," ","2800200",22232,0.193 
"28","00200","32820","MS","Memphis, TN-MS-AR (Metro)","2800200",45873,0.397 
"28","00200","37060","MS","Oxford, MS (Micro)","2800200",47351,0.41 
"28","00300"," ","MS"," ","2800300",44869,0.426 
"28","00300","18420","MS","Corinth, MS (Micro)","2800300",37057,0.352 
"28","00300","46180","MS","Tupelo, MS (Micro)","2800300",23401,0.222 
"28","00400"," ","MS"," ","2800400",27134,0.194 
"28","00400","46180","MS","Tupelo, MS (Micro)","2800400",112867,0.806 
"28","00500"," ","MS"," ","2800500",42930,0.395 
"28","00500","17260","MS","Clarksdale, MS (Micro)","2800500",26151,0.24 
"28","00500","32820","MS","Memphis, TN-MS-AR (Metro)","2800500",39664,0.365 
"28","00600","17380","MS","Cleveland, MS (Micro)","2800600",34145,0.4 
"28","00600","24740","MS","Greenville, MS (Micro)","2800600",51137,0.6 
"28","00700"," ","MS"," ","2800700",24753,0.255 
"28","00700","24900","MS","Greenwood, MS (Micro)","2800700",42914,0.442 
"28","00700","26940","MS","Indianola, MS (Micro)","2800700",29450,0.303 
"28","00800"," ","MS"," ","2800800",76929,0.778 
"28","00800","24980","MS","Grenada, MS (Micro)","2800800",21906,0.222 
"28","00900"," ","MS"," ","2800900",36590,0.349 
"28","00900","44260","MS","Starkville, MS (Micro)","2800900",47671,0.454 
"28","00900","48500","MS","West Point, MS (Micro)","2800900",20634,0.197 
"28","01000"," ","MS"," ","2801000",48534,0.448 
"28","01000","18060","MS","Columbus, MS (Micro)","2801000",59779,0.552 
"28","01100"," ","MS"," ","2801100",21720,0.168 
"28","01100","32940","MS","Meridian, MS (Micro)","2801100",107449,0.832 
"28","01200"," ","MS"," ","2801200",98236,0.852 
"28","01200","29860","MS","Laurel, MS (Micro)","2801200",17062,0.148 
"28","01300","27140","MS","Jackson, MS (Metro)","2801300",141617,1 
"28","01400","27140","MS","Jackson, MS (Metro)","2801400",169228,1 
"28","01500","27140","MS","Jackson, MS (Metro)","2801500",171260,1 
"28","01600"," ","MS"," ","2801600",25520,0.249 
"28","01600","27140","MS","Jackson, MS (Metro)","2801600",28065,0.274 
"28","01600","46980","MS","Vicksburg, MS (Micro)","2801600",48773,0.476 
"28","01700"," ","MS"," ","2801700",52710,0.342 
"28","01700","15020","MS","Brookhaven, MS (Micro)","2801700",34869,0.226 
"28","01700","27140","MS","Jackson, MS (Metro)","2801700",56952,0.369 
"28","01700","46980","MS","Vicksburg, MS (Micro)","2801700",9604,0.062 
"28","01800"," ","MS"," ","2801800",35147,0.305 
"28","01800","25620","MS","Hattiesburg, MS (Metro)","2801800",12250,0.106 
"28","01800","29860","MS","Laurel, MS (Micro)","2801800",67761,0.588 
"28","01900","25620","MS","Hattiesburg, MS (Metro)","2801900",130592,1 
"28","02000"," ","MS"," ","2802000",60527,0.414 
"28","02000","32620","MS","McComb, MS (Micro)","2802000",53535,0.366 
"28","02000","35020","MS","Natchez, MS-LA (Micro)","2802000",32297,0.221 
"28","02100"," ","MS"," ","2802100",40364,0.288 
"28","02100","25060","MS","Gulfport-Biloxi-Pascagoula, MS (Metro)","2802100",43929,0.313 
"28","02100","38100","MS","Picayune, MS (Micro)","2802100",55834,0.398 
"28","02200","25060","MS","Gulfport-Biloxi-Pascagoula, MS (Metro)","2802200",187105,1 
"28","02300","25060","MS","Gulfport-Biloxi-Pascagoula, MS (Metro)","2802300",139668,1 
"29","00100"," ","MO"," ","Northwest",66137,0.591 
"29","00100","28140","MO","Kansas City, MO-KS (Metro)","Northwest",9424,0.084 
"29","00100","32340","MO","Maryville, MO (Micro)","Northwest",23370,0.209 
"29","00100","41140","MO","St. Joseph, MO-KS (Metro)","Northwest",12892,0.115 
"29","00200","41140","MO","St. Joseph, MO-KS (Metro)","St. Joseph Area",106492,1 
"29","00300"," ","MO"," ","Northeast",55367,0.539 
"29","00300","22800","MO","Fort Madison-Keokuk, IA-IL-MO (Micro)","Northeast",7139,0.069 
"29","00300","28860","MO","Kirksville, MO (Micro)","Northeast",30038,0.292 
"29","00300","39500","MO","Quincy, IL-MO (Micro)","Northeast",10211,0.099 
"29","00400"," ","MO"," ","Hannibal Area",39592,0.381 
"29","00400","25300","MO","Hannibal, MO (Micro)","Hannibal Area",38948,0.375 
"29","00400","33620","MO","Moberly, MO (Micro)","Hannibal Area",25414,0.244 
"29","00500"," ","MO"," ","Outer Boone",27745,0.147 
"29","00500","27620","MO","Jefferson City, MO (Metro)","Outer Boone",135869,0.718 
"29","00500","33020","MO","Mexico, MO (Micro)","Outer Boone",25529,0.135 
"29","00600","17860","MO","Columbia, MO (Metro)","Boone County",162642,1 
"29","00700"," ","MO"," ","North Central",17126,0.127 
"29","00700","32180","MO","Marshall, MO (Micro)","North Central",23370,0.173 
"29","00700","42740","MO","Sedalia, MO (Micro)","North Central",42201,0.312 
"29","00700","47660","MO","Warrensburg, MO (Micro)","North Central",52595,0.389 
"29","00800","28140","MO","Kansas City, MO-KS (Metro)","Clay/Platte/Clinton",174906,1 
"29","00901","28140","MO","Kansas City, MO-KS (Metro)","Eastern Jackson/Lafayette/Ray",199214,1 
"29","00902","28140","MO","Kansas City, MO-KS (Metro)","Southern Jackson/Cass County",211609,1 
"29","01001","28140","MO","Kansas City, MO-KS (Metro)","Kansas City Metro North",157098,1 
"29","01002","28140","MO","Kansas City, MO-KS (Metro)","Kansas City - Central Bus District",97388,1 
"29","01003","28140","MO","Kansas City, MO-KS (Metro)","Kansas City - Midtown",103436,1 
"29","01004","28140","MO","Kansas City, MO-KS (Metro)","South Blue Valley (Martin City)",101912,1 
"29","01100","28140","MO","Kansas City, MO-KS (Metro)","Independence",116952,1 
"29","01200"," ","MO"," ","West S. Central (Bates, Henry, etc)",108303,0.625 
"29","01200","28140","MO","Kansas City, MO-KS (Metro)","West S. Central (Bates, Henry, etc)",17049,0.098 
"29","01200","44180","MO","Springfield, MO (Metro)","West S. Central (Bates, Henry, etc)",47914,0.277 
"29","01300"," ","MO"," ","Lake of the Ozarks",89315,0.504 
"29","01300","22780","MO","Fort Leonard Wood, MO (Micro)","Lake of the Ozarks",52274,0.295 
"29","01300","30060","MO","Lebanon, MO (Micro)","Lake of the Ozarks",35571,0.201 
"29","01400"," ","MO"," ","Rolla Area",89946,0.604 
"29","01400","27620","MO","Jefferson City, MO (Metro)","Rolla Area",13938,0.094 
"29","01400","40620","MO","Rolla, MO (Micro)","Rolla Area",45156,0.303 
"29","01500","41180","MO","St. Louis, MO-IL (Metro)","St. Louis Outer Metro",186571,1 
"29","01601","41180","MO","St. Louis, MO-IL (Metro)","St. Charles Co. West",213275,1 
"29","01602","41180","MO","St. Louis, MO-IL (Metro)","St. Charles Co. East",147210,1 
"29","01701","41180","MO","St. Louis, MO-IL (Metro)","St. Louis County Northeast",123588,1 
"29","01702","41180","MO","St. Louis, MO-IL (Metro)","St. Louis County Northwest",125717,1 
"29","01703","41180","MO","St. Louis, MO-IL (Metro)","St. Louis County- Inner Ring North",111745,1 
"29","01704","41180","MO","St. Louis, MO-IL (Metro)","Far West St. Louis County",111804,1 
"29","01705","41180","MO","St. Louis, MO-IL (Metro)","St. Louis County- West Central",117893,1 
"29","01706","41180","MO","St. Louis, MO-IL (Metro)","St. Louis County- West Outer Suburbs",114062,1 
"29","01707","41180","MO","St. Louis, MO-IL (Metro)","St. Louis County -Inner Ring South",158559,1 
"29","01708","41180","MO","St. Louis, MO-IL (Metro)","St. Louis County South- Outer Suburbs",135694,1 
"29","01801","41180","MO","St. Louis, MO-IL (Metro)","St. Louis City North",91993,1 
"29","01802","41180","MO","St. Louis, MO-IL (Metro)","St. Louis City Central",102415,1 
"29","01803","41180","MO","St. Louis, MO-IL (Metro)","St. Louis City South",124888,1 
"29","01900","41180","MO","St. Louis, MO-IL (Metro)","Jefferson County",218623,1 
"29","02000"," ","MO"," ","Cape Girardeau - Ste. Genevieve",59972,0.281 
"29","02000","16020","MO","Cape Girardeau, MO-IL (Metro)","Cape Girardeau - Ste. Genevieve",88037,0.413 
"29","02000","22100","MO","Farmington, MO (Micro)","Cape Girardeau - Ste. Genevieve",65359,0.306 
"29","02100"," ","MO"," ","Bootheel",51610,0.42 
"29","02100","28380","MO","Kennett, MO (Micro)","Bootheel",31953,0.26 
"29","02100","43460","MO","Sikeston, MO (Micro)","Bootheel",39191,0.319 
"29","02200"," ","MO"," ","Poplar Bluff Area",70550,0.622 
"29","02200","38740","MO","Poplar Bluff, MO (Micro)","Poplar Bluff Area",42794,0.378 
"29","02300"," ","MO"," ","West Plains Area",87552,0.684 
"29","02300","48460","MO","West Plains, MO (Micro)","West Plains Area",40400,0.316 
"29","02400","14700","MO","Branson, MO (Micro)","Springfield Suburban",3,0 
"29","02400","44180","MO","Springfield, MO (Metro)","Springfield Suburban",232062,1 
"29","02500","44180","MO","Springfield, MO (Metro)","Springfield City",156736,1 
"29","02600"," ","MO"," ","Branson Area",82114,0.434 
"29","02600","14700","MO","Branson, MO (Micro)","Branson Area",83874,0.444 
"29","02600","22220","MO","Fayetteville-Springdale-Rogers, AR-MO (Metro)","Branson Area",23083,0.122 
"29","02700","27900","MO","Joplin, MO (Metro)","Joplin Area",175518,1 
"30","00100"," ","MT"," ","3000100",59846,0.397 
"30","00100","28060","MT","Kalispell, MT (Micro)","3000100",90928,0.603 
"30","00200"," ","MT"," ","3000200",63760,0.439 
"30","00200","24500","MT","Great Falls, MT (Metro)","3000200",81327,0.561 
"30","00300"," ","MT"," ","3000300",122892,0.918 
"30","00300","13740","MT","Billings, MT (Metro)","3000300",10962,0.082 
"30","00400","13740","MT","Billings, MT (Metro)","3000400",147972,1 
"30","00500"," ","MT"," ","3000500",34464,0.278 
"30","00500","14580","MT","Bozeman, MT (Micro)","3000500",89513,0.722 
"30","00600"," ","MT"," ","3000600",25016,0.187 
"30","00600","15580","MT","Butte-Silver Bow, MT (Micro)","3000600",34200,0.255 
"30","00600","25740","MT","Helena, MT (Micro)","3000600",74801,0.558 
"30","00700"," ","MT"," ","3000700",44435,0.289 
"30","00700","33540","MT","Missoula, MT (Metro)","3000700",109299,0.711 
"31","00100"," ","NE"," ","3100100",72560,0.651 
"31","00100","42420","NE","Scottsbluff, NE (Micro)","3100100",38971,0.349 
"31","00200"," ","NE"," ","3100200",76659,0.416 
"31","00200","18100","NE","Columbus, NE (Micro)","3100200",32237,0.175 
"31","00200","35740","NE","Norfolk, NE (Micro)","3100200",48271,0.262 
"31","00200","43580","NE","Sioux City, IA-NE-SD (Metro)","3100200",27006,0.147 
"31","00300"," ","NE"," ","3100300",24866,0.233 
"31","00300","24260","NE","Grand Island, NE (Metro)","3100300",81850,0.767 
"31","00400"," ","NE"," ","3100400",42414,0.399 
"31","00400","30420","NE","Lexington, NE (Micro)","3100400",26370,0.248 
"31","00400","35820","NE","North Platte, NE (Micro)","3100400",37590,0.353 
"31","00500"," ","NE"," ","3100500",30690,0.268 
"31","00500","25580","NE","Hastings, NE (Micro)","3100500",31364,0.274 
"31","00500","28260","NE","Kearney, NE (Micro)","3100500",52591,0.459 
"31","00600"," ","NE"," ","3100600",99538,0.718 
"31","00600","13100","NE","Beatrice, NE (Micro)","3100600",22311,0.161 
"31","00600","30700","NE","Lincoln, NE (Metro)","3100600",16750,0.121 
"31","00701","23340","NE","Fremont, NE (Micro)","3100701",36691,0.349 
"31","00701","36540","NE","Omaha-Council Bluffs, NE-IA (Metro)","3100701",68543,0.651 
"31","00702","36540","NE","Omaha-Council Bluffs, NE-IA (Metro)","3100702",156552,1 
"31","00801","30700","NE","Lincoln, NE (Metro)","3100801",151347,1 
"31","00802","30700","NE","Lincoln, NE (Metro)","3100802",134060,1 
"31","00901","36540","NE","Omaha-Council Bluffs, NE-IA (Metro)","3100901",161488,1 
"31","00902","36540","NE","Omaha-Council Bluffs, NE-IA (Metro)","3100902",140508,1 
"31","00903","36540","NE","Omaha-Council Bluffs, NE-IA (Metro)","3100903",102134,1 
"31","00904","36540","NE","Omaha-Council Bluffs, NE-IA (Metro)","3100904",112980,1 
"32","00100","39900","NV","Reno, NV (Metro)","3200100",211350,1 
"32","00200","39900","NV","Reno, NV (Metro)","3200200",210057,1 
"32","00300"," ","NV"," ","3200300",33458,0.197 
"32","00300","21220","NV","Elko, NV (Micro)","3200300",50805,0.3 
"32","00300","21980","NV","Fallon, NV (Micro)","3200300",24877,0.147 
"32","00300","37220","NV","Pahrump, NV (Micro)","3200300",43915,0.259 
"32","00300","49080","NV","Winnemucca, NV (Micro)","3200300",16528,0.097 
"32","00400","16180","NV","Carson City, NV (Metro)","3200400",55274,0.349 
"32","00400","22280","NV","Fernley, NV (Micro)","3200400",51980,0.328 
"32","00400","23820","NV","Gardnerville Ranchos, NV (Micro)","3200400",46997,0.297 
"32","00400","39900","NV","Reno, NV (Metro)","3200400",4010,0.025 
"32","00501","29820","NV","Las Vegas-Henderson-Paradise, NV (Metro)","3200501",248449,1 
"32","00501","37220","NV","Pahrump, NV (Micro)","3200501",31,0 
"32","00502","29820","NV","Las Vegas-Henderson-Paradise, NV (Metro)","3200502",120243,1 
"32","00503","29820","NV","Las Vegas-Henderson-Paradise, NV (Metro)","3200503",142511,1 
"32","00504","29820","NV","Las Vegas-Henderson-Paradise, NV (Metro)","3200504",133578,1 
"32","00505","29820","NV","Las Vegas-Henderson-Paradise, NV (Metro)","3200505",217128,1 
"32","00506","29820","NV","Las Vegas-Henderson-Paradise, NV (Metro)","3200506",207921,1 
"32","00507","29820","NV","Las Vegas-Henderson-Paradise, NV (Metro)","3200507",127187,1 
"32","00508","29820","NV","Las Vegas-Henderson-Paradise, NV (Metro)","3200508",137087,1 
"32","00509","29820","NV","Las Vegas-Henderson-Paradise, NV (Metro)","3200509",132169,1 
"32","00510","29820","NV","Las Vegas-Henderson-Paradise, NV (Metro)","3200510",220319,1 
"32","00511","29820","NV","Las Vegas-Henderson-Paradise, NV (Metro)","3200511",264677,1 
"33","00100","13620","NH","Berlin, NH-VT (Micro)","3300100",33055,0.271 
"33","00100","17200","NH","Claremont-Lebanon, NH-VT (Micro)","3300100",89118,0.729 
"33","00200"," ","NH"," ","3300200",47818,0.394 
"33","00200","18180","NH","Concord, NH (Micro)","3300200",13306,0.11 
"33","00200","29060","NH","Laconia, NH (Micro)","3300200",60088,0.496 
"33","00300","14460","NH","Boston-Cambridge-Newton, MA-NH (Metro)","3300300",123143,1 
"33","00400","14460","NH","Boston-Cambridge-Newton, MA-NH (Metro)","3300400",4,0 
"33","00400","18180","NH","Concord, NH (Micro)","3300400",133139,1 
"33","00500","17200","NH","Claremont-Lebanon, NH-VT (Micro)","3300500",43742,0.362 
"33","00500","28300","NH","Keene, NH (Micro)","3300500",77117,0.638 
"33","00600","31700","NH","Manchester-Nashua, NH (Metro)","3300600",120173,1 
"33","00700","14460","NH","Boston-Cambridge-Newton, MA-NH (Metro)","3300700",75781,0.661 
"33","00700","31700","NH","Manchester-Nashua, NH (Metro)","3300700",38854,0.339 
"33","00800","31700","NH","Manchester-Nashua, NH (Metro)","3300800",109565,1 
"33","00900","31700","NH","Manchester-Nashua, NH (Metro)","3300900",119232,1 
"33","01000","14460","NH","Boston-Cambridge-Newton, MA-NH (Metro)","3301000",98448,0.884 
"33","01000","31700","NH","Manchester-Nashua, NH (Metro)","3301000",12897,0.116 
"33","01100","14460","NH","Boston-Cambridge-Newton, MA-NH (Metro)","3301100",120990,1 
"34","00101","12100","NJ","Atlantic City-Hammonton, NJ (Metro)","3400101",112887,1 
"34","00102","12100","NJ","Atlantic City-Hammonton, NJ (Metro)","3400102",161662,1 
"34","00200","36140","NJ","Ocean City, NJ (Metro)","3400200",97265,1 
"34","00301","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400301",118120,1 
"34","00302","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400302",115629,1 
"34","00303","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400303",136607,1 
"34","00304","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400304",200380,1 
"34","00305","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400305",181874,1 
"34","00306","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400306",152506,1 
"34","00400","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400400",146199,1 
"34","00501","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400501",153917,1 
"34","00502","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400502",201110,1 
"34","00601","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400601",133314,1 
"34","00602","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400602",114283,1 
"34","00701","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400701",137921,1 
"34","00702","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400702",129014,1 
"34","00703","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400703",119734,1 
"34","00800","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400800",128349,1 
"34","00901","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400901",172159,1 
"34","00902","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400902",181428,1 
"34","00903","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400903",146069,1 
"34","00904","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400904",136926,1 
"34","00905","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3400905",173243,1 
"34","01001","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401001",151130,1 
"34","01002","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401002",171950,1 
"34","01101","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401101",111404,1 
"34","01102","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401102",161382,1 
"34","01103","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401103",120911,1 
"34","01104","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401104",125437,1 
"34","01105","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401105",111245,1 
"34","01201","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401201",224988,1 
"34","01202","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401202",159375,1 
"34","01203","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401203",192236,1 
"34","01301","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401301",154029,1 
"34","01302","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401302",123292,1 
"34","01401","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401401",119024,1 
"34","01402","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401402",110587,1 
"34","01403","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401403",132920,1 
"34","01404","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401404",144117,1 
"34","01501","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401501",130085,1 
"34","01502","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401502",129480,1 
"34","01503","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401503",113268,1 
"34","01504","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401504",119402,1 
"34","01600","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401600",149306,1 
"34","01700","10900","NJ","Allentown-Bethlehem-Easton, PA-NJ (Metro)","3401700",108692,1 
"34","01800","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401800",124969,1 
"34","01901","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401901",160859,1 
"34","01902","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401902",123224,1 
"34","01903","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3401903",127459,1 
"34","02001","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","3402001",126903,1 
"34","02002","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","3402002",154411,1 
"34","02003","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","3402003",167420,1 
"34","02101","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","3402101",126640,1 
"34","02102","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","3402102",122434,1 
"34","02103","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","3402103",147771,1 
"34","02104","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","3402104",117869,1 
"34","02201","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","3402201",128668,1 
"34","02202","37980","NJ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","3402202",224646,1 
"34","02301","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3402301",2,0 
"34","02301","45940","NJ","Trenton, NJ (Metro)","3402301",206849,1 
"34","02302","35620","NJ","New York-Newark-Jersey City, NY-NJ-PA (Metro)","3402302",352,0.002 
"34","02302","45940","NJ","Trenton, NJ (Metro)","3402302",159664,0.998 
"34","02400","47220","NJ","Vineland-Bridgeton, NJ (Metro)","3402400",156898,1 
