"state","puma2k","cbsa10","stab","cbsaname10","PUMA2kName","pop10","afact"
"FIPS state","puma2k","cbsa10","State Postal Code","2010 CBSA Name","PUMA 2K Name","Total Pop, 2010 census","puma2k to cbsa10 alloc factor"
"18","00400","33140","IN","Michigan City-La Porte, IN Metropolitan Statistical Area","1800400",111467,1 
"18","00500","43780","IN","South Bend-Mishawaka, IN-MI Metropolitan Statistical Area","1800500",98946,1 
"18","00600","43780","IN","South Bend-Mishawaka, IN-MI Metropolitan Statistical Area","1800600",167985,1 
"18","00700","21140","IN","Elkhart-Goshen, IN Metropolitan Statistical Area","1800700",197559,1 
"18","00800","11420","IN","Angola, IN Micropolitan Statistical Area","1800800",34185,0.212 
"18","00800","12140","IN","Auburn, IN Micropolitan Statistical Area","1800800",42223,0.262 
"18","00800","28340","IN","Kendallville, IN Micropolitan Statistical Area","1800800",47536,0.295 
"18","00800","99999","IN","99999","1800800",37128,0.231 
"18","00900","23060","IN","Fort Wayne, IN Metropolitan Statistical Area","1800900",196650,1 
"18","01000","23060","IN","Fort Wayne, IN Metropolitan Statistical Area","1801000",158679,1 
"18","01100","19540","IN","Decatur, IN Micropolitan Statistical Area","1801100",34374,0.26 
"18","01100","23060","IN","Fort Wayne, IN Metropolitan Statistical Area","1801100",60928,0.46 
"18","01100","26540","IN","Huntington, IN Micropolitan Statistical Area","1801100",37124,0.28 
"18","01200","38500","IN","Plymouth, IN Micropolitan Statistical Area","1801200",47051,0.378 
"18","01200","47700","IN","Warsaw, IN Micropolitan Statistical Area","1801200",77358,0.622 
"18","01300","16980","IN","Chicago-Joliet-Naperville, IL-IN-WI Metropolitan Statistical Area","1801300",47722,0.453 
"18","01300","99999","IN","99999","1801300",57601,0.547 
"18","01400","18820","IN","Crawfordsville, IN Micropolitan Statistical Area","1801400",38124,0.324 
"18","01400","29140","IN","Lafayette, IN Metropolitan Statistical Area","1801400",29009,0.247 
"18","01400","99999","IN","99999","1801400",50391,0.429 
"18","01500","30900","IN","Logansport, IN Micropolitan Statistical Area","1801500",38966,0.358 
"18","01500","37940","IN","Peru, IN Micropolitan Statistical Area","1801500",36903,0.339 
"18","01500","47340","IN","Wabash, IN Micropolitan Statistical Area","1801500",32888,0.302 
"18","01600","19540","IN","Decatur, IN Micropolitan Statistical Area","1801600",13,0 
"18","01600","31980","IN","Marion, IN Micropolitan Statistical Area","1801600",70061,0.673 
"18","01600","99999","IN","99999","1801600",34019,0.327 
"18","01700","29020","IN","Kokomo, IN Metropolitan Statistical Area","1801700",98688,1 
"18","01800","23140","IN","Frankfort, IN Micropolitan Statistical Area","1801800",33224,0.161 
"18","01800","29140","IN","Lafayette, IN Metropolitan Statistical Area","1801800",172780,0.839 
"18","01901","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1801901",165686,1 
"18","01902","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1801902",165523,1 
"18","02001","11300","IN","Anderson, IN Metropolitan Statistical Area","1802001",124099,1 
"18","02002","11300","IN","Anderson, IN Metropolitan Statistical Area","1802002",7537,0.062 
"18","02002","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1802002",114438,0.938 
"18","02100","34620","IN","Muncie, IN Metropolitan Statistical Area","1802100",117671,1 
"18","02200","35220","IN","New Castle, IN Micropolitan Statistical Area","1802200",49462,0.342 
"18","02200","39980","IN","Richmond, IN Micropolitan Statistical Area","1802200",68917,0.477 
"18","02200","99999","IN","99999","1802200",26171,0.181 
"18","02301","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1802301",118447,1 
"18","02302","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1802302",100739,1 
"18","02303","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1802303",109205,1 
"18","02304","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1802304",136828,1 
"18","02305","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1802305",142787,1 
"18","02306","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1802306",154027,1 
"18","02307","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1802307",141360,1 
"18","02400","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1802400",139654,1 
"18","02500","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1802500",214342,1 
"18","02600","14020","IN","Bloomington, IN Metropolitan Statistical Area","1802600",54740,0.497 
"18","02600","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1802600",37963,0.345 
"18","02600","99999","IN","99999","1802600",17339,0.158 
"18","02700","45460","IN","Terre Haute, IN Metropolitan Statistical Area","1802700",150950,1 
"18","02800","45460","IN","Terre Haute, IN Metropolitan Statistical Area","1802800",21475,0.211 
"18","02800","47180","IN","Vincennes, IN Micropolitan Statistical Area","1802800",38440,0.377 
"18","02800","47780","IN","Washington, IN Micropolitan Statistical Area","1802800",31648,0.311 
"18","02800","99999","IN","99999","1802800",10334,0.101 
"18","02900","14020","IN","Bloomington, IN Metropolitan Statistical Area","1802900",137973,1 
"18","03000","18020","IN","Columbus, IN Metropolitan Statistical Area","1803000",76794,0.571 
"18","03000","26900","IN","Indianapolis-Carmel, IN Metropolitan Statistical Area","1803000",15242,0.113 
"18","03000","42980","IN","Seymour, IN Micropolitan Statistical Area","1803000",42376,0.315 
"18","03100","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","1803100",23087,0.182 
"18","03100","18220","IN","Connersville, IN Micropolitan Statistical Area","1803100",24277,0.192 
"18","03100","24700","IN","Greensburg, IN Micropolitan Statistical Area","1803100",25740,0.203 
"18","03100","35860","IN","North Vernon, IN Micropolitan Statistical Area","1803100",28525,0.225 
"18","03100","99999","IN","99999","1803100",24908,0.197 
"18","03200","17140","IN","Cincinnati-Middletown, OH-KY-IN Metropolitan Statistical Area","1803200",56175,0.439 
"18","03200","31500","IN","Madison, IN Micropolitan Statistical Area","1803200",32428,0.253 
"18","03200","99999","IN","99999","1803200",39431,0.308 
"18","03300","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","1803300",110232,0.82 
"18","03300","42500","IN","Scottsburg, IN Micropolitan Statistical Area","1803300",24181,0.18 
"18","03400","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","1803400",113942,1 
"18","03500","13260","IN","Bedford, IN Micropolitan Statistical Area","1803500",46134,0.44 
"18","03500","14020","IN","Bloomington, IN Metropolitan Statistical Area","1803500",1,0 
"18","03500","31140","IN","Louisville/Jefferson County, KY-IN Metropolitan Statistical Area","1803500",28262,0.269 
"18","03500","99999","IN","99999","1803500",30553,0.291 
"18","03600","21780","IN","Evansville, IN-KY Metropolitan Statistical Area","1803600",33503,0.261 
"18","03600","27540","IN","Jasper, IN Micropolitan Statistical Area","1803600",54734,0.426 
"18","03600","99999","IN","99999","1803600",40290,0.313 
"18","03700","21780","IN","Evansville, IN-KY Metropolitan Statistical Area","1803700",116189,1 
"18","03800","21780","IN","Evansville, IN-KY Metropolitan Statistical Area","1803800",149113,1 
"19","00100","43980","IA","Spencer, IA Micropolitan Statistical Area","1900100",16667,0.12 
"19","00100","44020","IA","Spirit Lake, IA Micropolitan Statistical Area","1900100",16667,0.12 
"19","00100","44740","IA","Storm Lake, IA Micropolitan Statistical Area","1900100",20260,0.145 
"19","00100","99999","IA","99999","1900100",85868,0.616 
"19","00200","32380","IA","Mason City, IA Micropolitan Statistical Area","1900200",51749,0.407 
"19","00200","99999","IA","99999","1900200",75509,0.593 
"19","00300","47940","IA","Waterloo-Cedar Falls, IA Metropolitan Statistical Area","1900300",36729,0.217 
"19","00300","99999","IA","99999","1900300",132225,0.783 
"19","00400","47940","IA","Waterloo-Cedar Falls, IA Metropolitan Statistical Area","1900400",131090,1 
"19","00500","17540","IA","Clinton, IA Micropolitan Statistical Area","1900500",49116,0.247 
"19","00500","20220","IA","Dubuque, IA Metropolitan Statistical Area","1900500",93653,0.471 
"19","00500","99999","IA","99999","1900500",56111,0.282 
"19","00600","16300","IA","Cedar Rapids, IA Metropolitan Statistical Area","1900600",46714,0.26 
"19","00600","26980","IA","Iowa City, IA Metropolitan Statistical Area","1900600",21704,0.121 
"19","00600","32260","IA","Marshalltown, IA Micropolitan Statistical Area","1900600",40648,0.226 
"19","00600","99999","IA","99999","1900600",70570,0.393 
"19","00700","26980","IA","Iowa City, IA Metropolitan Statistical Area","1900700",130882,1 
"19","00800","16300","IA","Cedar Rapids, IA Metropolitan Statistical Area","1900800",211226,1 
"19","00900","22700","IA","Fort Dodge, IA Micropolitan Statistical Area","1900900",38013,0.406 
"19","00900","99999","IA","99999","1900900",55697,0.594 
"19","01000","19780","IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area","1901000",10954,0.086 
"19","01000","99999","IA","99999","1901000",117107,0.914 
"19","01100","43580","IA","Sioux City, IA-NE-SD Metropolitan Statistical Area","1901100",102172,1 
"19","01200","36540","IA","Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area","1901200",123145,0.672 
"19","01200","99999","IA","99999","1901200",60236,0.328 
"19","01300","36820","IA","Oskaloosa, IA Micropolitan Statistical Area","1901300",22381,0.117 
"19","01300","36900","IA","Ottumwa, IA Micropolitan Statistical Area","1901300",35625,0.186 
"19","01300","99999","IA","99999","1901300",133271,0.697 
"19","01400","19780","IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area","1901400",202714,1 
"19","01500","19780","IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area","1901500",227926,1 
"19","01600","11180","IA","Ames, IA Metropolitan Statistical Area","1901600",89542,0.492 
"19","01600","14340","IA","Boone, IA Micropolitan Statistical Area","1901600",26306,0.145 
"19","01600","19780","IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area","1901600",66135,0.363 
"19","01700","19780","IA","Des Moines-West Des Moines, IA Metropolitan Statistical Area","1901700",61904,0.469 
"19","01700","35500","IA","Newton, IA Micropolitan Statistical Area","1901700",36842,0.279 
"19","01700","37800","IA","Pella, IA Micropolitan Statistical Area","1901700",33309,0.252 
"19","01800","15460","IA","Burlington, IA-IL Micropolitan Statistical Area","1901800",40325,0.268 
"19","01800","22800","IA","Fort Madison-Keokuk, IA-MO Micropolitan Statistical Area","1901800",35862,0.238 
"19","01800","34700","IA","Muscatine, IA Micropolitan Statistical Area","1901800",54132,0.36 
"19","01800","99999","IA","99999","1901800",20145,0.134 
"19","01900","19340","IA","Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area","1901900",165224,1 
"20","00100","25700","KS","Hays, KS Micropolitan Statistical Area","2000100",28452,0.294 
"20","00100","99999","KS","99999","2000100",68381,0.706 
"20","00200","41460","KS","Salina, KS Micropolitan Statistical Area","2000200",61697,0.61 
"20","00200","99999","KS","99999","2000200",39500,0.39 
"20","00300","31740","KS","Manhattan, KS Metropolitan Statistical Area","2000300",127081,0.741 
"20","00300","99999","KS","99999","2000300",44329,0.259 
"20","00400","11860","KS","Atchison, KS Micropolitan Statistical Area","2000400",16924,0.11 
"20","00400","28140","KS","Kansas City, MO-KS Metropolitan Statistical Area","2000400",76227,0.495 
"20","00400","41140","KS","St. Joseph, MO-KS Metropolitan Statistical Area","2000400",7945,0.052 
"20","00400","45820","KS","Topeka, KS Metropolitan Statistical Area","2000400",32588,0.212 
"20","00400","99999","KS","99999","2000400",20162,0.131 
"20","00500","28140","KS","Kansas City, MO-KS Metropolitan Statistical Area","2000500",157505,1 
"20","00601","28140","KS","Kansas City, MO-KS Metropolitan Statistical Area","2000601",156774,1 
"20","00602","28140","KS","Kansas City, MO-KS Metropolitan Statistical Area","2000602",101728,1 
"20","00603","28140","KS","Kansas City, MO-KS Metropolitan Statistical Area","2000603",149840,1 
"20","00604","28140","KS","Kansas City, MO-KS Metropolitan Statistical Area","2000604",135837,1 
"20","00700","28140","KS","Kansas City, MO-KS Metropolitan Statistical Area","2000700",32787,0.228 
"20","00700","29940","KS","Lawrence, KS Metropolitan Statistical Area","2000700",110826,0.772 
"20","00800","45820","KS","Topeka, KS Metropolitan Statistical Area","2000800",177934,1 
"20","00900","21380","KS","Emporia, KS Micropolitan Statistical Area","2000900",36480,0.321 
"20","00900","28140","KS","Kansas City, MO-KS Metropolitan Statistical Area","2000900",25992,0.228 
"20","00900","45820","KS","Topeka, KS Metropolitan Statistical Area","2000900",23348,0.205 
"20","00900","99999","KS","99999","2000900",27950,0.246 
"20","01000","26740","KS","Hutchinson, KS Micropolitan Statistical Area","2001000",64511,0.622 
"20","01000","32700","KS","McPherson, KS Micropolitan Statistical Area","2001000",29180,0.281 
"20","01000","99999","KS","99999","2001000",10083,0.097 
"20","01100","24460","KS","Great Bend, KS Micropolitan Statistical Area","2001100",27674,0.27 
"20","01100","48620","KS","Wichita, KS Metropolitan Statistical Area","2001100",24132,0.236 
"20","01100","99999","KS","99999","2001100",50607,0.494 
"20","01200","19980","KS","Dodge City, KS Micropolitan Statistical Area","2001200",33848,0.223 
"20","01200","23780","KS","Garden City, KS Micropolitan Statistical Area","2001200",36776,0.243 
"20","01200","30580","KS","Liberal, KS Micropolitan Statistical Area","2001200",22952,0.151 
"20","01200","99999","KS","99999","2001200",57930,0.382 
"20","01300","48620","KS","Wichita, KS Metropolitan Statistical Area","2001300",242700,1 
"20","01401","48620","KS","Wichita, KS Metropolitan Statistical Area","2001401",115238,1 
"20","01402","48620","KS","Wichita, KS Metropolitan Statistical Area","2001402",114318,1 
"20","01403","48620","KS","Wichita, KS Metropolitan Statistical Area","2001403",126673,1 
"20","01500","28140","KS","Kansas City, MO-KS Metropolitan Statistical Area","2001500",9656,0.095 
"20","01500","49060","KS","Winfield, KS Micropolitan Statistical Area","2001500",36311,0.356 
"20","01500","99999","KS","99999","2001500",55915,0.549 
"20","01600","17700","KS","Coffeyville, KS Micropolitan Statistical Area","2001600",35471,0.264 
"20","01600","37660","KS","Parsons, KS Micropolitan Statistical Area","2001600",21607,0.161 
"20","01600","38260","KS","Pittsburg, KS Micropolitan Statistical Area","2001600",39134,0.291 
"20","01600","99999","KS","99999","2001600",38115,0.284 
"21","00100","32460","KY","Mayfield, KY Micropolitan Statistical Area","2100100",37121,0.189 
"21","00100","34660","KY","Murray, KY Micropolitan Statistical Area","2100100",37191,0.189 
"21","00100","37140","KY","Paducah, KY-IL Micropolitan Statistical Area","2100100",73814,0.376 
"21","00100","46460","KY","Union City, TN-KY Micropolitan Statistical Area","2100100",6813,0.035 
"21","00100","99999","KY","99999","2100100",41454,0.211 
"21","00200","16420","KY","Central City, KY Micropolitan Statistical Area","2100200",31499,0.286 
"21","00200","31580","KY","Madisonville, KY Micropolitan Statistical Area","2100200",46920,0.426 
"21","00200","37140","KY","Paducah, KY-IL Micropolitan Statistical Area","2100200",9519,0.086 
"21","00200","99999","KY","99999","2100200",22299,0.202 
"21","00300","17300","KY","Clarksville, TN-KY Metropolitan Statistical Area","2100300",88294,0.81 
"21","00300","99999","KY","99999","2100300",20774,0.19 
"21","00400","14540","KY","Bowling Green, KY Metropolitan Statistical Area","2100400",113792,0.667 
"21","00400","99999","KY","99999","2100400",56852,0.333 
"21","00500","14540","KY","Bowling Green, KY Metropolitan Statistical Area","2100500",12161,0.107 
"21","00500","23980","KY","Glasgow, KY Micropolitan Statistical Area","2100500",52272,0.46 
"21","00500","99999","KY","99999","2100500",49118,0.433 
"21","00600","15820","KY","Campbellsville, KY Micropolitan Statistical Area","2100600",24498,0.118 
"21","00600","43700","KY","Somerset, KY Micropolitan Statistical Area","2100600",63063,0.304 
"21","00600","99999","KY","99999","2100600",119681,0.577 
"21","00700","30940","KY","London, KY Micropolitan Statistical Area","2100700",58849,0.53 
"21","00700","40080","KY","Richmond-Berea, KY Micropolitan Statistical Area","2100700",17056,0.153 
"21","00700","99999","KY","99999","2100700",35224,0.317 
"21","00800","18340","KY","Corbin, KY Micropolitan Statistical Area","2100800",35637,0.284 
"21","00800","33180","KY","Middlesborough, KY Micropolitan Statistical Area","2100800",28691,0.229 
